arquivo,similaridade,gabarito
IMG_3711.JPG,0.302700,esta
IMG_3623.JPG,0.302500,nao_esta
IMG_3546.JPG,0.300600,nao_esta
IMG_3064.JPG,0.300300,nao_esta
IMG_3108.JPG,0.300300,nao_esta
IMG_3228.JPG,0.298900,nao_esta
IMG_3024.JPG,0.298500,nao_esta
IMG_3226.JPG,0.298000,nao_esta
IMG_3209.JPG,0.297400,nao_esta
IMG_3106.JPG,0.296800,nao_esta
IMG_3233.JPG,0.296200,nao_esta
IMG_3174.JPG,0.293900,nao_esta
IMG_3722.JPG,0.293300,esta
IMG_2992.JPG,0.292700,nao_esta
IMG_3549.JPG,0.290800,nao_esta
IMG_3131.JPG,0.290700,nao_esta
IMG_3062.JPG,0.290100,nao_esta
IMG_3566.JPG,0.289900,nao_esta
IMG_3094.JPG,0.287800,nao_esta
IMG_3030.JPG,0.287200,nao_esta
IMG_3750.JPG,0.286300,nao_esta
IMG_3676.JPG,0.285600,rosto_errado
IMG_3211.JPG,0.284500,nao_esta
IMG_3041.JPG,0.282700,nao_esta
IMG_3671.JPG,0.281700,esta
IMG_3036.JPG,0.278400,nao_esta
IMG_3061.JPG,0.277800,nao_esta
IMG_3086.JPG,0.276300,nao_esta
IMG_1128.JPG,0.274900,nao_esta
IMG_3012.JPG,0.273500,nao_esta
IMG_3660.JPG,0.271200,nao_esta
IMG_3110.JPG,0.270400,nao_esta
IMG_3028.JPG,0.268400,nao_esta
IMG_3013.JPG,0.267100,nao_esta
IMG_3698.JPG,0.265600,esta
IMG_3104.JPG,0.264400,nao_esta
IMG_3152.JPG,0.264400,nao_esta
IMG_2993.JPG,0.264300,nao_esta
IMG_3021.JPG,0.264300,nao_esta
IMG_3552.JPG,0.263100,nao_esta
IMG_3551.JPG,0.262000,nao_esta
IMG_3569.JPG,0.261900,nao_esta
IMG_3040.JPG,0.259900,nao_esta
IMG_3755.JPG,0.259000,nao_esta
IMG_3173.JPG,0.258700,nao_esta
IMG_3618.JPG,0.257700,esta
IMG_3074.JPG,0.257600,nao_esta
IMG_3141.JPG,0.257600,nao_esta
IMG_3232.JPG,0.257600,nao_esta
IMG_3752.JPG,0.256400,nao_esta
IMG_3182.JPG,0.256100,nao_esta
IMG_3067.JPG,0.256000,nao_esta
IMG_3120.JPG,0.254700,nao_esta
IMG_3186.JPG,0.254400,nao_esta
IMG_3060.JPG,0.254100,nao_esta
IMG_3213.JPG,0.253700,nao_esta
IMG_3175.JPG,0.253200,nao_esta
IMG_3734.JPG,0.253100,nao_esta
IMG_3641.JPG,0.252400,nao_esta
IMG_3737.JPG,0.250900,nao_esta
IMG_3023.JPG,0.249900,nao_esta
IMG_3539.JPG,0.249900,nao_esta
IMG_3724.JPG,0.249100,nao_esta
IMG_3627.JPG,0.248500,nao_esta
IMG_3045.JPG,0.248300,nao_esta
IMG_2995.JPG,0.247700,nao_esta
IMG_3148.JPG,0.247400,nao_esta
IMG_3042.JPG,0.245700,nao_esta
IMG_3540.JPG,0.245200,nao_esta
IMG_3683.JPG,0.244600,esta
IMG_3019.JPG,0.244400,nao_esta
IMG_3009.JPG,0.242600,nao_esta
IMG_3109.JPG,0.241500,nao_esta
IMG_3662.JPG,0.241500,nao_esta
IMG_3014.JPG,0.241300,nao_esta
IMG_3122.JPG,0.240300,nao_esta
IMG_3581.JPG,0.240200,nao_esta
IMG_3593.JPG,0.239900,nao_esta
IMG_3545.JPG,0.239300,nao_esta
IMG_3659.JPG,0.238800,nao_esta
IMG_3006.JPG,0.238200,nao_esta
IMG_3137.JPG,0.238000,nao_esta
IMG_3731.JPG,0.238000,nao_esta
IMG_3631.JPG,0.237400,nao_esta
IMG_3550.JPG,0.237100,nao_esta
IMG_3010.JPG,0.236000,nao_esta
IMG_3221.JPG,0.234600,nao_esta
IMG_3168.JPG,0.234500,nao_esta
IMG_3078.JPG,0.234300,nao_esta
IMG_3648.JPG,0.233300,nao_esta
IMG_3544.JPG,0.233200,nao_esta
IMG_2999.JPG,0.232800,nao_esta
IMG_3754.JPG,0.232800,nao_esta
IMG_3548.JPG,0.232700,nao_esta
IMG_3170.JPG,0.232600,nao_esta
IMG_2998.JPG,0.231900,nao_esta
IMG_3156.JPG,0.231400,nao_esta
IMG_3223.JPG,0.230500,nao_esta
IMG_3678.JPG,0.230500,rosto_errado
IMG_3111.JPG,0.228700,nao_esta
IMG_3176.JPG,0.228400,nao_esta
IMG_3100.JPG,0.228300,nao_esta
IMG_3136.JPG,0.228000,nao_esta
IMG_3658.JPG,0.227900,nao_esta
IMG_3184.JPG,0.227600,nao_esta
IMG_3140.JPG,0.227200,nao_esta
IMG_3553.JPG,0.225500,nao_esta
IMG_3547.JPG,0.224200,nao_esta
IMG_3085.JPG,0.223800,nao_esta
IMG_3114.JPG,0.223800,nao_esta
IMG_3584.JPG,0.223700,nao_esta
IMG_3594.JPG,0.223600,nao_esta
IMG_3668.JPG,0.223100,nao_esta
IMG_3586.JPG,0.222000,nao_esta
IMG_3097.JPG,0.221600,nao_esta
IMG_3533.JPG,0.221400,nao_esta
IMG_3166.JPG,0.221000,nao_esta
IMG_3025.JPG,0.220700,nao_esta
IMG_3621.JPG,0.220500,nao_esta
IMG_3079.JPG,0.220300,nao_esta
IMG_3007.JPG,0.220200,nao_esta
IMG_3183.JPG,0.218400,nao_esta
IMG_3015.JPG,0.217500,nao_esta
IMG_3107.JPG,0.217500,nao_esta
IMG_3663.JPG,0.216700,nao_esta
IMG_3747.JPG,0.216500,nao_esta
IMG_3126.JPG,0.216100,nao_esta
IMG_3597.JPG,0.215600,nao_esta
IMG_3534.JPG,0.215500,nao_esta
IMG_3562.JPG,0.215300,nao_esta
IMG_3167.JPG,0.215200,nao_esta
IMG_3048.JPG,0.214700,nao_esta
IMG_3018.JPG,0.214300,nao_esta
IMG_3146.JPG,0.213800,nao_esta
IMG_3733.JPG,0.212600,nao_esta
IMG_3055.JPG,0.211700,nao_esta
IMG_3123.JPG,0.211700,nao_esta
IMG_3065.JPG,0.211600,nao_esta
IMG_3093.JPG,0.211400,nao_esta
IMG_3099.JPG,0.210800,nao_esta
IMG_3157.JPG,0.209900,nao_esta
IMG_3224.JPG,0.209700,nao_esta
IMG_3220.JPG,0.209100,nao_esta
IMG_3582.JPG,0.209100,nao_esta
IMG_3089.JPG,0.209000,nao_esta
IMG_3059.JPG,0.208100,nao_esta
IMG_3050.JPG,0.207800,nao_esta
IMG_3169.JPG,0.207500,nao_esta
IMG_3008.JPG,0.204600,nao_esta
IMG_3142.JPG,0.203200,nao_esta
IMG_3088.JPG,0.203000,nao_esta
IMG_3004.JPG,0.202600,nao_esta
IMG_3143.JPG,0.202600,nao_esta
IMG_3130.JPG,0.202500,nao_esta
IMG_3592.JPG,0.201400,nao_esta
IMG_3003.JPG,0.200700,nao_esta
IMG_3535.JPG,0.200500,nao_esta
IMG_3657.JPG,0.200400,nao_esta
IMG_3199.JPG,0.198900,nao_esta
IMG_3537.JPG,0.198200,nao_esta
IMG_3144.JPG,0.197200,nao_esta
IMG_3541.JPG,0.196800,nao_esta
IMG_3563.JPG,0.196800,nao_esta
IMG_3005.JPG,0.195700,nao_esta
IMG_3155.JPG,0.195300,nao_esta
man-with-his-arms-crossed.jpg,0.194300,nao_esta
IMG_3101.JPG,0.194200,nao_esta
IMG_3149.JPG,0.193700,nao_esta
IMG_3538.JPG,0.193700,nao_esta
IMG_3675.JPG,0.193200,nao_esta
IMG_3082.JPG,0.192900,nao_esta
IMG_3002.JPG,0.192700,nao_esta
IMG_3748.JPG,0.192000,nao_esta
IMG_3612.JPG,0.191300,nao_esta
IMG_3016.JPG,0.190600,nao_esta
IMG_3053.JPG,0.190200,nao_esta
IMG_3591.JPG,0.189800,nao_esta
IMG_3622.JPG,0.188300,nao_esta
IMG_3216.JPG,0.188200,nao_esta
IMG_3642.JPG,0.188100,nao_esta
IMG_3171.JPG,0.187600,nao_esta
IMG_3057.JPG,0.186000,nao_esta
IMG_3709.JPG,0.184800,esta
IMG_3165.JPG,0.184500,nao_esta
IMG_3738.JPG,0.184400,nao_esta
IMG_3125.JPG,0.183900,nao_esta
IMG_3080.JPG,0.183300,nao_esta
IMG_3001.JPG,0.182400,nao_esta
IMG_3634.JPG,0.182200,nao_esta
IMG_3235.JPG,0.182000,nao_esta
IMG_3043.JPG,0.181800,nao_esta
IMG_3558.JPG,0.181800,nao_esta
IMG_3664.JPG,0.181600,nao_esta
IMG_3058.JPG,0.181400,nao_esta
IMG_3071.JPG,0.181100,nao_esta
IMG_3113.JPG,0.181100,nao_esta
IMG_3669.JPG,0.180500,nao_esta
IMG_3000.JPG,0.179900,nao_esta
IMG_3017.JPG,0.179800,nao_esta
IMG_3580.JPG,0.179000,nao_esta
IMG_3703.JPG,0.178900,rosto_errado
IMG_3181.JPG,0.178500,nao_esta
IMG_3132.JPG,0.177600,nao_esta
IMG_3153.JPG,0.177200,nao_esta
IMG_3119.JPG,0.176700,nao_esta
IMG_3625.JPG,0.176700,nao_esta
IMG_3598.JPG,0.176500,nao_esta
IMG_3096.JPG,0.176300,nao_esta
IMG_3193.JPG,0.176300,nao_esta
IMG_3725.JPG,0.176200,nao_esta
IMG_3134.JPG,0.175000,nao_esta
IMG_3629.JPG,0.174400,nao_esta
IMG_3129.JPG,0.174300,nao_esta
IMG_3716.JPG,0.174200,nao_esta
IMG_3164.JPG,0.172500,nao_esta
IMG_3236.JPG,0.171600,nao_esta
IMG_3619.JPG,0.171500,nao_esta
IMG_3613.JPG,0.170900,nao_esta
IMG_3574.JPG,0.170800,nao_esta
IMG_3105.JPG,0.170400,nao_esta
IMG_3188.JPG,0.169800,nao_esta
IMG_3614.JPG,0.168300,nao_esta
IMG_3646.JPG,0.167900,nao_esta
IMG_3700.JPG,0.167400,nao_esta
IMG_3185.JPG,0.167200,nao_esta
IMG_3214.JPG,0.167200,nao_esta
IMG_3578.JPG,0.167000,nao_esta
IMG_3177.JPG,0.165700,nao_esta
IMG_3656.JPG,0.165500,nao_esta
IMG_3536.JPG,0.163500,nao_esta
IMG_3666.JPG,0.162600,nao_esta
IMG_3191.JPG,0.162100,nao_esta
IMG_3161.JPG,0.161000,nao_esta
IMG_3561.JPG,0.160700,nao_esta
IMG_3616.JPG,0.159300,nao_esta
IMG_3179.JPG,0.158700,nao_esta
IMG_3583.JPG,0.158400,nao_esta
IMG_3624.JPG,0.157100,nao_esta
IMG_3084.JPG,0.155800,nao_esta
IMG_3163.JPG,0.155700,nao_esta
IMG_3749.JPG,0.154700,nao_esta
IMG_3138.JPG,0.154300,nao_esta
IMG_3087.JPG,0.154200,nao_esta
IMG_3590.JPG,0.153000,nao_esta
IMG_3180.JPG,0.152900,nao_esta
IMG_3091.JPG,0.151500,nao_esta
IMG_3579.JPG,0.150700,nao_esta
IMG_3081.JPG,0.149800,nao_esta
IMG_3599.JPG,0.149700,nao_esta
IMG_3649.JPG,0.148200,nao_esta
IMG_3190.JPG,0.147600,nao_esta
IMG_3076.JPG,0.147500,nao_esta
IMG_3589.JPG,0.147500,nao_esta
IMG_3011.JPG,0.146500,nao_esta
IMG_3736.JPG,0.146000,nao_esta
IMG_3056.JPG,0.145500,nao_esta
IMG_3154.JPG,0.143900,nao_esta
IMG_3577.JPG,0.143300,nao_esta
IMG_3707.JPG,0.142100,nao_esta
IMG_3117.JPG,0.142000,nao_esta
IMG_3611.JPG,0.141300,nao_esta
IMG_3585.JPG,0.136800,nao_esta
IMG_2988.JPG,0.136600,nao_esta
IMG_3037.JPG,0.136300,nao_esta
IMG_3620.JPG,0.135700,nao_esta
IMG_3575.JPG,0.133100,nao_esta
IMG_3160.JPG,0.131900,nao_esta
IMG_3054.JPG,0.127000,nao_esta
IMG_3069.JPG,0.126000,nao_esta
IMG_1129.JPG,0.125700,nao_esta
IMG_3112.JPG,0.125700,nao_esta
IMG_3124.JPG,0.125000,nao_esta
IMG_3712.JPG,0.121600,nao_esta
IMG_1130.JPG,0.121100,nao_esta
IMG_3650.JPG,0.120500,nao_esta
IMG_3178.JPG,0.119200,nao_esta
IMG_3052.JPG,0.115900,nao_esta
IMG_3630.JPG,0.115000,nao_esta
IMG_3135.JPG,0.112700,nao_esta
IMG_3655.JPG,0.108900,nao_esta
IMG_3159.JPG,0.107000,nao_esta
IMG_3201.JPG,0.106800,nao_esta
IMG_3070.JPG,0.105800,nao_esta
IMG_3047.JPG,0.104300,nao_esta
IMG_2989.JPG,0.104000,nao_esta
IMG_3626.JPG,0.104000,nao_esta
IMG_3628.JPG,0.104000,nao_esta
IMG_3639.JPG,0.103900,nao_esta
IMG_3073.JPG,0.103700,nao_esta
lifestyle-people-emotions-casual-concept-confident-nice-smiling-asian-woman-cross-arms-chest-confident-ready-help-listening-coworkers-taking-part-conversation.jpg,0.102000,nao_esta
IMG_3051.JPG,0.097600,nao_esta
IMG_3617.JPG,0.092300,nao_esta
IMG_3607.JPG,0.091300,nao_esta
IMG_3615.JPG,0.090800,nao_esta
IMG_3638.JPG,0.087200,nao_esta
IMG_3667.JPG,0.084800,nao_esta
IMG_3158.JPG,0.084000,nao_esta
IMG_3118.JPG,0.081700,nao_esta
IMG_3133.JPG,0.073800,nao_esta
IMG_3049.JPG,0.067900,nao_esta
IMG_3670.JPG,0.067500,nao_esta
IMG_3527.JPG,0.064400,nao_esta
IMG_3526.JPG,0.054700,nao_esta
IMG_3077.JPG,0.053800,nao_esta
IMG_3068.JPG,0.047500,nao_esta
IMG_3172.JPG,0.039400,nao_esta
IMG_3600.JPG,0.037700,nao_esta
IMG_3632.JPG,0.020400,nao_esta
IMG_3529.JPG,0.018300,nao_esta
handsome-young-african-american-with-khaki-tshirt.jpg,-0.008600,nao_esta
